date		time		pid	tid	priority	tag			message
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"y": 0
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		{
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"fraction": 1,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"x": 540,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"y": 0
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		]
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"roundedCorners": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"windowInsets": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"topLeft": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"radiusPx": 108,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"radiusDp": 36,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"centerPx": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"x": 108,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"y": 108
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"topRight": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"radiusPx": 108,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"radiusDp": 36,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"centerPx": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"x": 972,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"y": 108
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"bottomRight": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"radiusPx": 108,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"radiusDp": 36,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"centerPx": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"x": 972,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"y": 2532
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"bottomLeft": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"radiusPx": 108,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"radiusDp": 36,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"centerPx": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"x": 108,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"y": 2532
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"display": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"topLeft": {
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"radiusPx": 108,
2026-09-25	07:52:09.043	28909	28909	I		InsetsProbe:		"radiusDp": 36,
